CustomerID,Name,AccountType,Balance,TransactionCount,Region,JoinDate,IsActive,CreditScore
44254,Victoria Mccarthy,Credit Card,22401.96,32,Delaware,2023-04-22,True,
54409,Allen Larson,Credit Card,64315.71,25,Washington,2021-09-15,False,425.0
25984,Hector Chase,Savings,76367.38,50,Connecticut,2021-09-21,True,724.0
9892,Carolyn Hanson,Savings,28770.77,5,Maine,2020-01-08,True,
74934,Kelli Smith,Credit Card,8999.04,14,Michigan,2022-05-30,True,492.0
61302,Taylor Wright,Credit Card,40988.56,38,Kentucky,2023-01-30,False,
69228,Shawna Jennings,Credit Card,90996.32,45,Idaho,2021-11-14,False,353.0
55043,Ms. Kristin Turner PhD,Checking,13771.64,13,Pennsylvania,2023-11-22,True,459.0
19894,Jean Evans,Checking,47538.29,38,Illinois,2022-11-18,True,
10190,Derrick Mora,Checking,40236.87,7,Oregon,2024-10-08,False,
35091,Mark Rodriguez,Credit Card,40214.13,41,New Jersey,2020-04-29,False,
55348,Shane Graham,Credit Card,8868.68,5,Florida,2023-03-26,False,744.0
582,David Carter,Savings,51146.37,47,Indiana,2024-03-10,True,
32086,Troy Figueroa,Checking,82493.53,4,Mississippi,2022-03-01,True,694.0
44702,Crystal Perry,Checking,87670.87,1,Mississippi,2024-04-17,True,
6359,James Bradley,Checking,4167.72,26,Maine,2022-07-08,True,667.0
99636,Benjamin Goodman,Savings,81467.47,8,Oregon,2021-05-06,True,
63498,Rebecca Thornton,Credit Card,33186.49,46,South Carolina,2024-06-25,False,
64433,Darin Le,Credit Card,45954.28,39,Pennsylvania,2021-11-28,True,
56352,Debra Santos,Checking,59219.59,24,Alabama,2024-11-14,True,581.0
3679,Hannah Miller,Savings,74936.32,21,New York,2020-06-26,False,616.0
89794,Gary Evans,Checking,30103.75,32,New Jersey,2021-05-23,False,393.0
51963,Angela Green,Checking,93070.96,18,Arkansas,2021-05-12,False,328.0
15092,Ryan Ellis,Credit Card,76059.21,41,Alaska,2023-05-04,True,533.0
79371,Kristy Smith,Credit Card,41900.08,31,Rhode Island,2022-10-14,False,
57239,Angela Melton,Savings,74927.47,36,Indiana,2024-05-13,True,
65697,Robin Atkinson,Checking,33734.77,37,Indiana,2025-01-17,False,
14667,Alexis Nelson MD,Credit Card,57568.82,40,Washington,2023-02-11,False,
89870,Sarah Bates,Savings,20916.67,41,Louisiana,2021-12-29,True,
94276,Michelle Williams,Savings,32545.88,18,Idaho,2020-02-22,False,
12077,James Taylor,Credit Card,90496.55,12,Nebraska,2024-12-28,True,386.0
64051,Mark Hall,Checking,37880.27,35,South Carolina,2024-09-18,True,326.0
76486,Julie Bowen,Savings,15525.16,1,Mississippi,2022-12-29,False,695.0
3051,Jessica Rodriguez,Credit Card,24068.12,40,Montana,2020-07-08,False,
15599,Wanda Larson,Savings,57009.46,34,New Mexico,2021-08-23,False,314.0
90184,Claudia Baker,Credit Card,37596.13,5,Nevada,2024-07-04,False,850.0
2675,Patricia Wallace,Savings,71526.59,32,Montana,2022-06-30,False,
25321,Gabriela Lewis,Credit Card,31684.06,24,South Carolina,2024-09-06,True,583.0
33248,David Guzman,Credit Card,18144.38,3,California,2024-10-27,False,408.0
52840,Jeanette Blake,Savings,8501.69,12,Mississippi,2021-01-13,True,357.0
39377,Tonya Wright,Credit Card,47922.89,9,Georgia,2021-09-23,False,
74373,Alec Garner,Checking,16237.17,11,Kentucky,2024-09-12,True,
45486,Alexander Lowe,Savings,6755.12,42,Nebraska,2021-04-09,True,337.0
43725,Kathleen Thomas,Checking,81741.08,34,New Hampshire,2024-12-03,True,489.0
26441,Andrew Harris,Savings,21579.65,6,Missouri,2025-03-17,False,395.0
7593,Mrs. Amanda Cortez,Checking,38058.5,42,Utah,2022-02-06,False,560.0
88814,Nicole Harris,Savings,65461.95,43,Connecticut,2022-04-05,False,
75180,Jessica Mcneil,Checking,94538.84,6,Oklahoma,2024-09-27,False,543.0
72221,Meredith Adams,Savings,73006.57,43,South Carolina,2023-08-21,False,494.0
80043,Adam Gordon,Checking,62398.53,19,Michigan,2022-03-24,False,
40784,Kevin Cook,Credit Card,28189.67,41,Oklahoma,2020-08-05,False,781.0
83790,Richard Rush MD,Checking,5062.54,15,Arkansas,2024-06-19,False,
36089,Jeffrey Castro,Savings,86402.79,15,Nevada,2021-11-28,False,758.0
10559,Philip Howe,Savings,20355.35,29,Montana,2024-04-23,True,452.0
12096,Tammy Henderson,Checking,15614.16,37,Wyoming,2023-04-15,False,540.0
69717,Gabriella Bradley,Savings,63270.37,30,Oklahoma,2024-11-29,False,556.0
89966,Matthew Mercado,Credit Card,47208.43,6,Louisiana,2022-04-11,False,532.0
79263,Christine Garza,Checking,32237.96,37,Nebraska,2024-12-16,False,
10111,Daniel Ferguson,Checking,48781.77,13,Oregon,2023-01-04,True,
90113,Mary Johnston,Savings,23279.42,8,Delaware,2021-10-12,True,748.0
7368,Alex Ferguson,Savings,84723.84,44,South Dakota,2024-10-17,False,
24112,Elizabeth Ellis,Checking,23020.4,2,Nevada,2021-10-16,False,476.0
195,Christine Bonilla,Savings,88767.7,41,Michigan,2023-04-20,False,
72966,Eric Johnson,Checking,90239.11,44,Alaska,2022-06-27,False,799.0
82049,Jason Lane,Savings,6051.76,4,Maine,2021-06-17,False,609.0
45115,Timothy Brewer,Checking,69183.3,23,Kentucky,2024-12-11,False,
37597,Tiffany Jarvis,Checking,60336.29,45,Vermont,2022-03-01,True,
72005,Marcus Williams,Checking,15337.14,16,Oregon,2022-12-25,True,696.0
82798,Mikayla Bright,Credit Card,92149.8,10,Missouri,2022-11-26,True,561.0
32884,Joseph Munoz,Credit Card,45961.97,34,Maryland,2022-08-27,False,
68242,Jennifer Arias,Credit Card,17989.61,30,Georgia,2021-12-30,True,651.0
26328,Terri Smith,Savings,68697.04,37,Virginia,2020-07-02,False,
58903,Christopher Thomas,Credit Card,28125.37,13,Indiana,2020-03-14,False,
64356,Dylan Stephens,Credit Card,70705.95,25,New Hampshire,2024-06-15,True,721.0
14602,Scott Green,Savings,94860.41,33,Delaware,2022-12-23,True,
74075,Jennifer Bonilla,Credit Card,93399.2,26,New Mexico,2023-03-14,False,470.0
72904,Heidi Jones,Savings,61092.04,43,Maine,2020-06-09,False,706.0
20003,Ebony Thompson,Credit Card,24717.02,6,Oklahoma,2022-01-29,True,428.0
19053,Oscar Soto,Credit Card,80046.4,21,Massachusetts,2023-03-18,True,
44868,Michael Jones,Savings,74639.65,28,Oklahoma,2020-03-26,False,
33584,Alicia Newton,Savings,60883.33,39,Illinois,2024-02-28,True,
78197,James Patrick,Savings,51725.37,35,Georgia,2023-06-15,True,
92215,Anthony Bennett,Credit Card,62385.24,47,Iowa,2023-03-18,True,564.0
12390,Preston Collier,Checking,11903.66,46,Iowa,2024-01-25,False,
98109,Timothy Ramos,Checking,1461.56,23,Alaska,2023-01-10,True,
46092,Emily Sanders,Credit Card,644.79,50,West Virginia,2022-03-29,True,
9663,Douglas Livingston,Savings,44717.25,34,Maine,2024-12-23,True,
75951,Edward Johnson,Credit Card,5767.7,17,Georgia,2021-10-24,False,
81779,Robert Salinas,Credit Card,77822.59,24,Texas,2021-07-14,True,
34225,Erin Davis,Credit Card,57353.77,47,Kansas,2021-07-05,False,577.0
96653,Michael Young,Checking,91604.84,6,Alabama,2020-09-05,False,758.0
84581,Jason Salinas,Credit Card,93748.6,16,Missouri,2020-03-30,True,
83497,Gloria Duncan,Credit Card,70052.06,29,Wyoming,2021-12-30,False,471.0
45023,Kim Sweeney,Savings,24197.9,18,Virginia,2022-11-14,False,510.0
63231,David Lewis,Savings,9800.11,21,Oklahoma,2021-05-29,True,682.0
75750,Lisa Wright,Savings,70397.06,30,Maine,2022-08-03,True,323.0
45944,Jonathan Garcia,Credit Card,53031.12,38,Iowa,2022-02-11,False,
96479,Jesse Tucker,Checking,81077.15,23,New Jersey,2022-11-06,True,368.0
28680,Heather Benitez,Credit Card,39624.86,23,Nevada,2022-02-05,True,810.0
1579,Michael Smith,Credit Card,65214.33,17,Indiana,2020-03-11,False,
67061,Peggy Romero,Credit Card,50569.43,5,Minnesota,2022-08-17,False,627.0
90770,Jenna Thomas,Savings,47583.89,14,Pennsylvania,2022-07-28,True,740.0
98804,Shane Rodriguez,Credit Card,98432.74,48,Virginia,2020-05-25,False,
81757,Sonya Higgins,Checking,30826.51,32,Florida,2022-10-12,False,
51419,Chad Jackson,Checking,89875.0,13,Alabama,2021-08-18,False,
76485,Christopher Lewis,Savings,93150.29,21,Missouri,2021-11-23,True,
94006,Kathleen Perry,Savings,93114.42,38,New Hampshire,2024-05-04,False,596.0
99589,Christopher Anderson,Checking,78136.68,36,Vermont,2020-02-29,False,
78462,Kelly Gardner,Checking,5928.27,10,Rhode Island,2024-06-09,True,
33281,Troy Gray,Credit Card,32864.85,48,Wisconsin,2023-08-28,True,
13344,Jay Brown,Checking,78721.8,37,Arkansas,2024-09-13,False,
6312,Rebecca Black,Savings,64143.56,23,Montana,2020-06-22,True,816.0
36310,Vincent Gilbert,Savings,58456.23,6,Virginia,2020-06-16,False,
51632,Donald Adams,Checking,76394.04,10,Mississippi,2023-07-11,True,674.0
25262,Angela Hanson,Checking,43477.93,7,Colorado,2022-04-28,False,
35622,Jay Charles,Credit Card,17878.16,46,Virginia,2022-12-12,True,836.0
72481,Brian Davies,Credit Card,90556.7,6,Tennessee,2021-08-20,False,590.0
60823,Kevin Green,Checking,65999.56,21,Montana,2024-12-30,False,
52248,Jennifer Martinez,Credit Card,9161.06,12,Rhode Island,2024-11-03,False,498.0
26206,Justin Ashley,Savings,78555.82,44,Wyoming,2022-05-12,False,
62916,Brian Burgess,Checking,90852.24,41,Oregon,2024-12-30,True,652.0
40252,Craig Mayer,Credit Card,91295.5,12,West Virginia,2021-01-10,False,601.0
98491,Jennifer Mcdonald,Credit Card,33022.45,34,South Dakota,2020-03-09,True,685.0
54882,Eric Hall,Credit Card,27006.43,46,Connecticut,2024-05-05,False,
42918,Kim Hardin,Checking,88133.26,28,New York,2020-08-27,True,686.0
9369,Erik Murray,Savings,47980.4,3,Mississippi,2020-02-16,True,751.0
52590,Leah Cruz,Savings,35602.62,23,Vermont,2023-09-16,False,
68923,Jesse Allen,Savings,10051.65,38,Texas,2021-04-30,True,
28935,Todd Gutierrez,Savings,88324.16,2,Hawaii,2021-12-29,True,
80231,Traci Smith,Savings,15293.14,23,California,2021-06-03,True,579.0
36322,Timothy Williams,Savings,72256.95,25,Wisconsin,2020-03-30,False,
67563,Tamara Morgan,Savings,67595.23,17,Indiana,2023-01-19,False,609.0
88194,Tonya Dennis,Credit Card,41682.24,6,Rhode Island,2024-08-21,False,
29875,Dr. Linda Vazquez,Credit Card,64456.78,19,Vermont,2021-04-22,False,
15210,Robert Andrews DVM,Savings,46407.96,13,Florida,2021-09-12,False,
77634,Regina Russo,Savings,44888.41,28,Kansas,2020-10-17,False,379.0
8972,Hannah Pierce,Credit Card,18570.75,45,Kansas,2023-07-11,True,519.0
51653,Thomas Shaw,Credit Card,3404.24,44,North Carolina,2025-03-02,True,447.0
34378,Tammy Warren,Checking,71514.03,46,Nevada,2023-04-11,False,391.0
11347,Melissa Stevens,Credit Card,69058.36,16,Iowa,2023-06-27,False,
90858,Tom Reynolds,Credit Card,92537.55,34,New Mexico,2021-03-26,False,831.0
26340,Ashley Madden,Savings,54244.3,27,Virginia,2025-01-26,False,637.0
41726,Alexis Estes,Checking,35834.46,43,Oklahoma,2024-11-15,False,743.0
47031,Randy Taylor,Credit Card,52331.41,13,Massachusetts,2024-12-16,True,
55510,Michael Fuller,Savings,37987.71,40,Ohio,2020-12-12,False,
65425,John Olson,Checking,55608.46,38,Idaho,2023-02-27,False,589.0
21366,Barbara Johnson,Savings,34484.46,35,Delaware,2024-10-25,False,
44837,Brandon Lane,Savings,40218.98,20,Colorado,2022-03-03,True,
51842,Lisa Logan,Credit Card,40489.31,37,Massachusetts,2022-02-05,False,
45160,Anna Goodman,Credit Card,42502.6,30,Georgia,2020-03-22,True,445.0
60140,Andrew Garcia,Savings,92086.04,50,Alabama,2025-02-10,True,
55549,Pamela Jackson,Savings,87885.17,24,West Virginia,2023-09-17,True,
1747,Kimberly Dennis,Credit Card,17480.5,10,Alabama,2020-09-19,False,827.0
80537,Cassandra Mitchell,Checking,50174.65,39,Illinois,2022-03-15,True,
26416,Danny Williams,Credit Card,28124.43,16,Indiana,2024-12-14,True,772.0
66077,Helen Greene,Credit Card,18802.51,28,Wyoming,2024-03-02,False,504.0
34023,Jonathan Vazquez,Savings,83004.24,44,Hawaii,2023-11-11,False,494.0
16952,Timothy Cruz,Checking,64915.47,19,New Jersey,2025-03-21,False,764.0
71627,Melissa Leon,Credit Card,99135.8,26,Illinois,2020-12-08,True,
68930,Daniel Gates,Checking,11472.36,27,Colorado,2023-01-07,False,
97615,Shannon Cooley,Savings,49871.28,13,South Carolina,2024-06-01,False,496.0
52950,Charles Bates,Credit Card,85391.0,12,Oregon,2022-09-09,True,419.0
62001,Sara Davis,Savings,81006.08,27,Alabama,2021-03-11,False,737.0
90114,Elaine Lane,Savings,56813.9,15,New Hampshire,2025-03-13,True,
847,Morgan Pope,Savings,19637.87,10,Kansas,2023-12-06,True,348.0
95538,Jacqueline Hill,Credit Card,81156.99,10,Maryland,2020-04-28,True,787.0
57923,Sophia Schmidt,Checking,90339.11,3,Oregon,2023-07-26,False,
82260,Sarah Martinez,Savings,53320.6,47,Florida,2022-11-10,False,306.0
84152,Kelly Patterson,Savings,38089.92,28,Massachusetts,2020-07-13,True,536.0
85521,Justin Robinson III,Checking,41171.87,9,Kentucky,2020-03-31,True,
83168,Kristin Bennett,Savings,96610.4,34,Illinois,2024-10-14,False,644.0
88401,Lori Roberts,Savings,10369.34,32,Minnesota,2024-02-20,False,402.0
57178,Kaitlyn Wells,Checking,93919.74,27,Florida,2020-06-10,True,516.0
40460,Kathleen Wright,Checking,60023.99,2,Virginia,2024-08-16,False,
5392,Kelsey Steele,Savings,43822.95,43,Minnesota,2025-01-14,False,794.0
54361,Amanda Hansen,Credit Card,72068.64,17,Vermont,2020-11-30,False,512.0
80129,Lauren Rose DDS,Savings,81648.82,46,Colorado,2022-04-23,False,340.0
44633,Ashley Olsen,Checking,41631.42,6,North Carolina,2020-05-01,True,354.0
34944,Christina Johnson,Checking,12166.11,5,New York,2020-12-19,False,411.0
39657,Michelle Moore,Checking,91908.8,43,Texas,2022-02-14,True,393.0
80854,Joseph Serrano,Credit Card,41477.98,41,Massachusetts,2020-09-10,False,
82921,Deanna Carpenter,Checking,69653.98,8,Wisconsin,2024-02-16,False,663.0
10901,Gina Norman,Savings,17482.97,6,Maine,2021-01-05,False,
54432,Patrick Mayer,Credit Card,44338.61,45,Indiana,2022-01-30,True,723.0
52296,Steven Carter,Checking,15276.76,12,Wyoming,2022-01-29,True,422.0
76731,Rebecca Alvarez,Credit Card,37467.71,46,West Virginia,2024-03-02,False,
32258,Bradley Roberts,Savings,17851.7,6,Illinois,2020-07-25,True,
12946,Michael Lopez,Checking,3088.22,23,Louisiana,2020-01-21,False,789.0
88451,Paul Villarreal,Credit Card,37623.95,13,Wyoming,2020-10-09,True,
63890,Austin Lopez,Credit Card,97684.99,47,Alaska,2021-12-04,True,613.0
7424,Jose Baldwin,Checking,60122.98,44,Colorado,2024-08-31,True,803.0
3904,John Hall,Savings,32009.51,4,Nebraska,2023-12-10,False,
66819,John Sims,Checking,2605.0,9,Louisiana,2021-01-14,False,
35777,Lori Green,Credit Card,15963.02,6,Maryland,2025-02-17,True,
79515,Susan Davis,Credit Card,65498.71,4,Nebraska,2020-05-25,False,610.0
81562,Heather Porter,Credit Card,7463.82,10,Maryland,2020-06-12,True,390.0
47681,Catherine Jenkins,Savings,84360.23,6,Iowa,2023-10-19,False,565.0
70763,Mary Mccarthy,Checking,8824.08,26,West Virginia,2024-10-06,False,782.0
76594,Mathew Mullen,Credit Card,48565.35,35,Tennessee,2024-09-15,False,
95810,Roberto Warner,Savings,60647.53,37,Rhode Island,2020-06-15,False,590.0
59455,Wendy Hanson,Savings,88803.58,18,Arkansas,2024-01-02,False,
81268,Cody Stephens,Checking,65445.03,17,Delaware,2023-12-28,False,
27593,Cody Diaz,Checking,16213.33,7,Montana,2022-12-14,True,
53411,Melissa Lowery,Savings,1655.84,34,Iowa,2021-01-24,True,694.0
70056,Bailey Jackson,Checking,51503.82,33,New Hampshire,2023-07-08,False,
41787,Mark Mosley,Savings,71717.79,11,Utah,2022-05-24,True,333.0
34696,Brittany Farmer,Checking,21017.6,11,Arizona,2024-04-19,True,
37592,Robert Lam Jr.,Savings,83372.38,43,Utah,2024-07-20,True,
29957,Ryan Cunningham,Credit Card,9402.63,32,Utah,2024-04-06,False,
52449,Nathan Jones,Credit Card,12887.11,21,Oklahoma,2020-06-11,True,453.0
9635,Michael Patterson,Credit Card,85748.2,38,Wyoming,2021-12-15,False,361.0
3016,Belinda Black,Checking,36362.28,9,Maryland,2021-12-31,False,
57808,Hayden Matthews,Credit Card,68393.21,4,Idaho,2021-02-03,True,528.0
30742,Linda Smith,Savings,90171.01,49,Kansas,2020-04-17,True,
7664,Richard Adkins,Credit Card,6565.78,47,Wisconsin,2021-09-22,True,720.0
72831,Elizabeth Smith,Credit Card,86328.64,32,New Jersey,2020-06-12,False,793.0
27115,Jessica Anderson,Credit Card,85010.75,21,Texas,2023-03-25,False,423.0
48855,Kristen Roach,Credit Card,83603.63,29,Idaho,2024-08-22,True,
69266,Patricia Hunter,Savings,57570.2,5,Indiana,2023-04-17,False,596.0
44326,Denise Jenkins,Checking,91591.81,37,Alabama,2024-09-23,True,
79539,Amanda Figueroa,Credit Card,96464.83,23,Maryland,2023-12-12,True,817.0
57591,Brett Stokes,Credit Card,22692.45,1,Missouri,2024-01-19,False,680.0
2110,George Martinez,Checking,80318.45,37,Pennsylvania,2022-12-21,False,
19392,Rachel Turner,Credit Card,19146.45,4,Nevada,2021-04-28,True,
75866,Willie Ware,Savings,24167.75,34,West Virginia,2022-04-08,True,515.0
26087,Michael Hayden,Savings,22655.64,14,Maine,2020-11-03,True,345.0
72993,Curtis Bauer,Savings,6469.47,4,Wyoming,2023-01-27,False,834.0
28336,Suzanne Maynard,Savings,65491.78,4,Texas,2022-08-10,False,728.0
15754,Stephanie Gross,Credit Card,81737.97,19,Oklahoma,2024-07-11,False,648.0
3721,Margaret Ward,Credit Card,42521.54,48,Tennessee,2024-06-18,False,663.0
10065,Lawrence Miller,Savings,95407.16,3,Wyoming,2020-05-28,False,780.0
92442,Jon Trujillo,Credit Card,30355.0,45,Nevada,2024-10-28,False,542.0
61663,Gordon Hines,Credit Card,17121.0,14,Delaware,2022-11-02,True,
9326,Samantha Castillo,Savings,55964.06,29,New Mexico,2025-03-08,True,746.0
34404,Keith Rogers,Credit Card,94449.72,30,New Jersey,2020-12-04,False,
47911,Tina Henry,Savings,42565.53,46,Kansas,2022-12-01,True,500.0
45733,Nicole Pearson,Savings,14339.01,17,Alabama,2023-02-12,False,616.0
19268,Ryan Walsh,Savings,24044.88,33,New Mexico,2020-04-08,True,
33666,James Harris MD,Checking,58497.15,15,Vermont,2024-10-14,False,820.0
967,Mark Coleman,Checking,27090.88,7,Illinois,2024-06-12,True,632.0
63785,William Freeman,Credit Card,29102.16,6,Michigan,2024-04-11,True,650.0
12884,Dawn Cline,Credit Card,12629.48,30,Iowa,2021-12-16,False,475.0
97919,Kristin Young,Checking,50649.5,50,Delaware,2023-12-10,False,590.0
88290,Robert Olson,Checking,88143.08,48,Ohio,2020-07-02,True,
53287,Carly Lee,Savings,14465.61,50,Alaska,2023-08-16,True,710.0
57155,Jennifer Green,Checking,49106.13,40,Nebraska,2024-04-19,True,372.0
98234,Natalie Brown,Savings,99156.1,27,Alabama,2022-01-22,True,
73489,Richard Townsend,Savings,92453.4,17,Arkansas,2020-04-26,False,
50909,Nicole Shepard,Checking,435.17,40,Florida,2024-04-21,False,
22893,Jonathan Stevens,Savings,21462.52,19,South Carolina,2020-04-29,False,
95820,Jacob Moore,Savings,44681.96,47,Vermont,2022-03-09,False,
54558,Joyce Reyes,Credit Card,47334.98,38,Maryland,2021-02-02,False,356.0
27384,Cristian Shaw,Savings,91699.88,34,Kentucky,2021-03-22,False,533.0
69378,Donna Rice,Credit Card,25481.64,10,Montana,2022-08-27,True,
84056,Rachel Dean,Checking,89137.2,41,South Dakota,2021-01-19,True,
11972,Natasha Fry,Credit Card,48829.85,7,Vermont,2023-06-19,False,493.0
48897,Jeremy Barker,Savings,73838.26,11,Illinois,2020-06-29,True,330.0
63424,Daniel Harris,Savings,18244.66,9,Connecticut,2023-10-04,True,487.0
24558,David Chang,Savings,98858.97,5,Hawaii,2024-01-21,True,
37463,Shelly Mccarthy,Checking,59713.79,46,New Jersey,2022-01-06,True,
9939,Rebecca Sanders,Savings,27272.2,35,Virginia,2024-01-19,False,
31402,Cheyenne Winters,Savings,62644.59,26,Massachusetts,2023-04-13,False,677.0
45008,Julia Ross,Savings,15873.99,30,Arizona,2024-04-25,True,693.0
81899,Nicholas Johnson,Checking,66984.44,32,California,2024-02-08,True,
73037,John Miller,Checking,14893.42,33,Alaska,2020-10-02,False,
11048,Charles Fitzgerald,Credit Card,14137.65,27,Kansas,2023-09-20,True,
39767,Lisa Brown,Credit Card,14681.91,14,Kentucky,2024-06-08,False,391.0
24780,Madison Hartman,Checking,21651.61,42,Michigan,2024-05-08,False,
51638,Jon Henry II,Savings,22986.4,6,Idaho,2023-12-04,True,
99209,Mark Parker,Checking,70070.07,28,Tennessee,2021-01-12,False,
48933,Sandra Jones,Checking,79914.34,36,Virginia,2025-02-17,False,
68151,Ashley Preston,Checking,58488.19,40,Nevada,2022-07-04,False,747.0
81587,Sara Wall,Credit Card,89495.48,23,North Carolina,2021-08-25,False,
40592,Dana Christensen,Credit Card,1935.15,31,Iowa,2024-04-08,False,
42816,Kimberly Woods,Checking,8883.1,7,Texas,2022-04-10,True,
27687,Ashley Wong,Savings,21389.65,45,New Jersey,2024-05-06,True,
26304,Mrs. Audrey Hayes,Credit Card,36881.86,26,Alabama,2021-09-04,True,
78095,Lindsey Hernandez,Savings,13152.5,21,Colorado,2021-06-19,True,
53854,Mr. Douglas Hardy MD,Checking,66837.04,9,Alaska,2022-08-12,False,584.0
84979,Natalie Bell,Savings,71708.99,38,Kansas,2022-04-14,True,675.0
87996,Debra Lopez,Savings,99323.9,22,Colorado,2024-11-24,False,446.0
69694,Eric Mcgee,Savings,34117.92,5,Oklahoma,2021-08-02,True,362.0
40772,Sarah Davila,Savings,4452.79,21,Kentucky,2020-01-16,True,808.0
44421,Ronald Evans,Credit Card,6238.22,45,Missouri,2022-09-01,False,
91101,Jane Parker,Credit Card,71521.06,38,Nebraska,2020-12-23,False,369.0
90183,Diane Davis,Credit Card,22613.08,36,Alabama,2021-12-30,False,
98035,Melissa Murphy,Savings,19718.28,40,Oklahoma,2021-05-27,False,
75333,Patrick Jackson,Savings,24915.69,50,New Jersey,2022-02-23,False,
78986,Kimberly Figueroa,Checking,85441.43,48,Idaho,2024-06-16,True,
8389,Zachary Martin,Credit Card,94724.78,36,South Dakota,2021-07-19,True,
5075,Breanna Haynes,Savings,512.48,44,New Mexico,2020-09-02,True,314.0
9938,Randy Johnson,Savings,62127.98,26,Vermont,2022-07-02,False,
65203,Carol Cordova,Savings,29843.41,36,Pennsylvania,2024-08-25,False,810.0
63910,Grace Sutton,Checking,1157.95,15,Delaware,2023-07-07,True,
11372,Timothy Simpson,Savings,91812.91,47,Delaware,2020-02-04,True,743.0
7978,Casey Archer,Credit Card,71841.23,3,Connecticut,2021-03-29,True,
62324,Nicholas Murray,Checking,18602.06,42,Hawaii,2021-01-07,True,837.0
65307,David Duncan,Checking,52863.09,44,California,2020-01-08,True,512.0
2559,Christopher White,Savings,58927.06,46,North Carolina,2023-07-16,False,659.0
16848,Rachel Harper,Credit Card,29668.29,15,Kansas,2025-02-22,True,566.0
33829,Charles Jordan,Savings,32770.62,13,Kentucky,2020-03-22,False,617.0
96758,Brandon Bender,Savings,29230.72,25,South Dakota,2022-04-28,False,777.0
55717,Natalie Parker,Credit Card,81634.11,45,New York,2022-03-06,True,768.0
1475,Michael Jones,Checking,51488.93,7,Indiana,2020-10-11,True,
34233,David Lawson,Checking,17654.95,9,Alabama,2024-09-26,False,
10625,Curtis Hunter,Savings,76797.74,45,Kentucky,2024-11-27,True,
49143,Lori Flores,Checking,40915.39,3,Ohio,2024-03-03,True,
98133,Keith Williams,Checking,60818.45,3,Illinois,2020-11-04,True,
10563,Tiffany Abbott,Checking,12180.99,48,Tennessee,2022-03-12,True,440.0
28281,Kevin Reed,Credit Card,90921.35,18,Michigan,2023-12-19,True,
20098,Yvette Torres,Credit Card,42986.61,35,Indiana,2023-10-03,False,
57469,Miguel Harrington,Checking,57635.07,9,Vermont,2020-06-20,False,611.0
18476,Michael Thompson,Checking,87895.28,48,Alabama,2025-02-08,False,331.0
72462,Carmen Mosley,Savings,81606.26,26,New York,2020-02-21,True,374.0
76466,Lori Montes,Credit Card,79969.85,7,New Mexico,2023-03-12,True,
32449,Shannon Garcia,Credit Card,11551.21,34,Virginia,2022-06-09,True,
9899,Carlos Green,Checking,39017.83,9,Virginia,2022-11-08,True,
10913,Lawrence Villegas,Savings,38733.57,18,Kentucky,2021-02-21,True,
79870,Dustin Wells,Checking,21776.06,6,Alabama,2025-01-27,False,
25902,Jason Hopkins II,Savings,19648.81,37,Idaho,2021-10-02,False,316.0
75008,Valerie Lee,Savings,81069.6,5,North Carolina,2023-08-04,True,604.0
74276,Lisa Jones,Credit Card,57009.11,19,North Carolina,2023-01-10,False,373.0
19252,Bonnie Heath,Checking,57765.62,33,Maryland,2022-09-07,True,
68370,Adrienne Cain,Checking,46777.75,40,Missouri,2023-09-07,True,456.0
29110,Bryan Lewis,Checking,19476.17,35,Florida,2022-12-21,True,
91715,George Shields,Credit Card,47917.86,36,Ohio,2020-03-30,True,692.0
7899,Lisa Johnson,Savings,86714.29,22,Iowa,2022-08-20,True,816.0
10275,Alexandra Camacho,Credit Card,91300.11,24,Oregon,2021-08-26,False,431.0
42604,Adam Nelson,Savings,62672.94,15,South Carolina,2024-06-04,True,715.0
77745,Colleen Gilbert,Savings,67662.01,36,North Dakota,2022-04-21,False,
70497,Laura Graham,Credit Card,50356.11,50,Missouri,2024-04-04,True,503.0
67928,Jennifer Smith,Credit Card,31392.94,38,New Jersey,2022-07-07,False,
58367,Carlos Mendoza,Savings,58013.43,22,Louisiana,2024-09-22,False,
292,Amy Johnson,Credit Card,36311.74,38,Nevada,2020-10-28,False,624.0
37638,Walter Ward,Savings,26542.55,38,California,2021-12-12,False,412.0
54851,James Brown,Checking,15730.31,35,Oregon,2024-03-18,False,770.0
34111,Stephanie Miller,Savings,18570.77,6,Connecticut,2024-07-31,False,
40594,Kyle Hubbard,Savings,26720.28,44,Nebraska,2023-09-15,True,
64671,Angel Torres,Savings,95396.44,19,Massachusetts,2025-02-08,True,702.0
58083,Deanna Williams,Credit Card,82860.25,3,Mississippi,2022-09-09,True,
24768,Alicia Dunn,Checking,61981.81,33,Wyoming,2022-01-10,False,444.0
93412,Jessica Bishop,Credit Card,32614.38,31,Georgia,2020-12-02,False,736.0
53628,Kim Kirby,Savings,2004.75,24,Indiana,2024-11-11,False,
53781,Alison Wilson,Credit Card,82700.35,10,Kentucky,2021-04-19,False,
95975,Briana Leon,Checking,88373.24,41,Louisiana,2020-01-11,False,
11620,Gabrielle Fox,Checking,3419.57,3,Pennsylvania,2020-01-27,False,
14628,Michele Roberts,Checking,87301.13,15,South Dakota,2021-10-08,True,
38733,Margaret Vasquez,Savings,60946.78,37,New Mexico,2022-01-13,False,
